date,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,2.60,2.70,2.80,2.90,3.00,3.10,3.20,3.30,3.40,3.50,3.60,3.70,3.80,3.90,4.00,4.10,4.20,4.30,4.40,4.50,4.60,4.70,4.80,4.90,5.00,5.10,5.20,5.30,5.40,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00,8.10,8.20,8.30,8.40,8.50,8.60,8.70,8.80,8.90,9.00,9.10,9.20,9.30,9.40,9.50,9.60,9.70,9.80,9.90,10.00,10.10,10.20,10.30,10.40,10.50,10.60,10.70,10.80,10.90,11.00,11.10,11.20,11.30,11.40,11.50,11.60,11.70,11.80,11.90,12.00,12.10,12.20,12.30,12.40,12.50,12.60,12.70,12.80,12.90,13.00,13.10,13.20,13.30,13.40,13.50,13.60,13.70,13.80,13.90,14.00,14.10,14.20,14.30,14.40,14.50,14.60,14.70,14.80,14.90,15.00,15.10,15.20,15.30,15.40,15.50,15.60,15.70,15.80,15.90,16.00,16.10,16.20,16.30,16.40,16.50,16.60,16.70,16.80,16.90,17.00,17.10,17.20,17.30,17.40,17.50,17.60,17.70,17.80,17.90,18.00,18.10,18.20,18.30,18.40,18.50,18.60,18.70,18.80,18.90,19.00,19.10,19.20,19.30,19.40,19.50,19.60,19.70,19.80,19.90,20.00,20.10,20.20,20.30,20.40,20.50,20.60,20.70,20.80,20.90,21.00,21.10,21.20,21.30,21.40,21.50,21.60,21.70,21.80,21.90,22.00,22.10,22.20,22.30,22.40,22.50,22.60,22.70,22.80,22.90,23.00,23.10,23.20,23.30,23.40,23.50,23.60,23.70,23.80,23.90,24.00,24.10,24.20,24.30,24.40,24.50,24.60,24.70,24.80,24.90,25.00,25.10,25.20,25.30,25.40,25.50,25.60,25.70,25.80,25.90,26.00,26.10,26.19
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56414e-05,,,2.148851e-05,2.4061354e-05,,,2.1758528e-05,1.8738658e-05,,,1.4125002e-05,,,3.4115896e-05,3.004636e-05,3.18814e-05,,,0.35637984,0.253873,0.21603289,0.19630739,0.16824193,0.07211462,0.0708687,0.08727747,0.09316607,0.08641599,0.07742292,0.06973136,0.06696275,0.07657764,0.10234164,0.13134101,0.06842799,0.09528108,0.1476518,0.08403132,0.09485384,0.043992795,0.08619762,0.08397053,0.056751296,0.035861567,0.031310055,0.03512184
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3872117e-05,2.118389e-05,2.0507674e-05,1.9389014e-05,1.6356646e-05,,,1.8786295e-05,2.065521e-05,,,1.0937929e-05,1.1079876e-05,,8.804444e-06,6.1498417e-06,0.20059212,0.32534963,0.2976551,0.28035867,0.31130663,0.24115199,0.20071726,0.18501493,0.24340361,0.17561327,0.09402162,0.08586077,0.09118757,0.11908052,0.12524454,0.10628951,0.07829021,0.09939506,0.14943208,0.110524505,0.10995323,0.114493765,0.10412709,0.10755588,0.07680988,0.06555536,0.065455996,0.04290158,0.019434555,0.014772092,0.0173065
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3582019e-05,,2.3573222e-05,2.0461324e-05,2.0287718e-05,2.0667736e-05,2.1359449e-05,2.5652478e-05,,3.2050208e-05,2.8976112e-05,2.4328434e-05,,2.3507728e-05,2.5048152e-05,2.0713383e-05,2.0954078e-05,2.2670712e-05,0.30203262,0.26882043,0.2718159,0.22456995,0.18633163,0.16864192,0.13913058,0.13088168,0.12908976,0.113628685,0.122211084,0.18260774,0.25955084,,0.22635442,0.15995163,0.0952702,0.09705961,0.03997977,0.03844391,0.030391645,0.023432435,0.0035971657,0.0056258054,0.0175316,0.02760417,0.025279332,0.024551759,0.019444466,0.013545302,0.012283678
2018-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1720563e-05,1.691921e-05,,1.09863695e-05,1.37502375e-05,,,1.6720833e-05,1.5667405e-05,,,1.2015598e-05,1.0311064e-05,,8.055102e-06,7.0318633e-06,0.09843158,0.13375162,0.12068607,0.18973792,0.31788838,0.32397643,0.30265304,0.28491956,0.22517578,0.23190297,0.21956143,0.17577496,0.13307783,0.13479856,0.18554738,0.22019571,0.22521895,0.22618394,0.19815482,0.1608791,0.13711424,0.11220352,0.057801355,0.054618552,0.047721177,0.06132377,0.04632427,0.017484337,0.02023927,0.015842093,0.014515168
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4427515e-09,4.3445727e-09,0.3613805,0.2964811,0.24189605,0.2559399,0.21485496,0.15273978,0.1642706,0.12495875,0.082001865,0.088308744,0.108059585,0.1247949,0.15082937,0.17627129,0.23660259,0.22856614,,0.22257386,0.21966583,,,,0.14538352,0.13448091,0.07764865,0.014249723,0.016812706,0.02153414,0.021032073
2018-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.309475e-06,0.23269045,0.21495391,0.17469367,0.16077529,0.1576245,0.17381664,0.20997076,0.2537013,0.24548511,0.17891976,0.08250268,0.067889735,0.078339584,0.08062286,0.082247205,0.11465177,0.12918498,0.1399795,0.12837534,0.10093486,0.050804578,0.051593646,0.07262712,0.062367987,0.05001653,0.01780015,0.012308851,0.009262783,0.007583776
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5572082e-05,,2.1036192e-05,1.941457e-05,1.872545e-05,1.9668621e-05,2.2373652e-05,2.4338096e-05,,2.3096916e-05,2.0022686e-05,1.9681227e-05,,1.8839683e-05,1.6086386e-05,1.6613361e-05,1.91035e-05,2.0972027e-05,0.21354327,0.18271482,0.17652579,0.17294799,0.1842152,0.19312818,0.18272631,0.17921655,0.17322287,0.20572121,0.22972138,0.18251602,0.194399,0.19837621,0.1906186,0.1594136,0.11426768,0.12536003,0.13827693,0.123307146,0.1318072,0.13924386,0.10392062,0.101687334,0.07737319,0.074304715,0.060218852,0.046404835,0.04292237,0.04010272,0.038866103
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4687609e-05,0.3671162,0.2904004,0.21441855,0.18705435,0.1639448,0.16020884,0.18815124,0.1626347,0.1597267,0.17554095,0.18257588,0.18759501,0.16251175,0.09325292,0.044908244,0.04248203,0.06334502,0.07066509,0.08088204,0.10045605,0.12914468,0.11624779,0.08586811,0.07293023,0.045703076,0.024851661,0.024540443,0.019547217,0.016418241
2018-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0186125e-09,0.21728726,1.9081017e-09,0.17253278,0.17965393,0.16654553,0.12957978,0.10677856,0.09813951,0.09226446,0.08766879,0.09110841,0.10648718,0.10955107,0.14047658,0.14864203,0.15800318,0.18582553,0.17608912,,,,0.11120979,0.07870887,0.064395584,0.057503592
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.514005e-06,0.15251471,0.1513294,0.07175027,0.06780914,0.065338664,0.045023363,0.048596594,0.051679898,0.048110303,0.09871928,0.14275104,0.12539175,0.08546245,0.0846591,0.09751099,0.11188323,0.08443772,0.097752005,0.11346268,0.09433949,0.11207359,0.07578483,0.07760947,0.04183701,0.019072361,0.016681837,0.01748062,0.023684673
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2093497e-13,0.05683953,0.05593588,0.06821691,0.13142312,0.11565988,0.11420856,0.122206055,0.103201084,0.09121803,0.08524352,0.062283926,0.05211801,0.06568965,0.060864877,0.058619093,0.06689923,0.06308939,0.061155032,0.06076024,0.065953,0.090355046,0.09277941,0.10523491,0.058542922,0.05472774,0.04072522,0.041627813,0.04004379,0.0378258,0.04040378
2018-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.626579e-05,1.1242428e-05,,1.0361235e-05,1.192161e-05,,,5.338003e-06,5.623464e-06,,,2.1493745e-06,6.06128e-06,,1.5104586e-05,1.3769131e-05,0.20331647,0.2269173,0.2228331,0.20500305,0.16644497,0.15467991,0.17494172,0.17487456,0.123841025,0.11086714,0.12738176,0.15696491,0.19079229,0.2197226,0.20788196,0.16798249,0.13292247,0.11634602,0.1622835,0.18429242,0.19693853,0.2166128,0.17636478,0.12857383,0.072788626,0.043192953,0.0282394,0.032917503,0.043153893,0.04013855,0.03586995
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.103785e-06,6.7688297e-06,0.21156453,1.1866131e-05,1.4805057e-05,,1.6994394e-05,1.8061815e-05,1.6493255e-05,9.841481e-06,5.6387426e-06,3.9947836e-06,3.3701776e-06,3.0526621e-06,2.7191873e-06,1.7223244e-06,0.04696541,3.7666537e-06,0.108142495,0.09684484,0.098796956,0.09786294,0.09615551,0.0696364,0.049712226,0.070862755,0.116050735,0.14663522,0.1565076,0.21584274,0.2646741,0.2450436,0.25412992,0.2133949,0.16454671,0.16555606,0.15926579,0.13380708,0.10040349,0.10058771,0.18217349,0.17049414,0.13059103,0.08676696,0.05145891,0.028884681,0.024669528,0.021098789,0.019323291
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867728e-06,0.06084367,0.07209808,0.07910323,0.090715066,0.08618248,0.068985544,0.055674396,0.039033033,0.03929695,0.05417762,0.067906976,0.070792586,0.08806009,0.09983301,0.055523776,0.04575865,0.03840281,0.043954164,0.056233205,0.065564625,0.058555454,0.05582939,0.0388472,0.020850107,0.010627545,0.010817034,0.009191031,0.011889829,0.010347816
