rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m,elev_min,elev_max,elev_mean,elev_count,elev_std,elev_median,elev_p25,elev_p75,elev_frac_covered,elev_relief,thick_mean,thick_count,thick_std,thick_median,thick_p25,thick_p75,thick_frac_covered,winter_mean,winter_median,winter_std,winter_p25,winter_p75,winter_count,winter_frac_covered,summer_mean,summer_median,summer_std,summer_p25,summer_p75,summer_count,summer_frac_covered,season_delta_md_mean,season_delta_md_median,season_delta_md_count,season_delta_md_frac_covered,season_delta_pct_mean,season_delta_pct_median,season_delta_pct_count,season_delta_pct_frac_covered,vel17_21_mean,vel17_21_median,vel17_21_std,vel17_21_count,vel17_21_frac_covered,vel21_25_mean,vel21_25_median,vel21_25_std,vel21_25_count,vel21_25_frac_covered,vel_delta_md,vel_delta_pct,trend_pctyr_mean,trend_pctyr_median,trend_pctyr_std,trend_pctyr_count,trend_pctyr_frac_covered
RGI2000-v7.0-G-14-14829,14,14-02,G076779E35717N,852772,752,2002-07-10T00:00:00,76.70470493716579,35.765503499999994,43,76.31811681156935,0,0,3,9,Urbak Glacier,0,76.7633042940153,35.87132314347846,4255.446,7785.5317,5121.5815,5219.211,17.163927,37.405678,2,COPDEM90,32550,4287.2900390625,5819.802734375,4826.691921497033,2191.0,325.54317716506915,4851.17333984375,4538.447265625,5080.722900390625,1.0,1532.5126953125,339.6521815978184,19802.0,105.63195038851838,364.1239013671875,242.88760375976562,432.3099365234375,1.0,0.34226701101666906,0.36626386642456055,0.15103969207259113,0.2363043874502182,0.44915854930877686,13993.0,1.0,0.4284971726934896,0.4653397500514984,0.18133073494172236,0.30705323815345764,0.5536884069442749,13993.0,1.0,0.08623014422948082,0.08217206597328186,13993.0,1.0,31.952415940112914,25.209474563598633,13993.0,1.0,0.29299610742871435,0.3187093734741211,0.18861778886459785,13993.0,1.0,0.4721922903415994,0.4807656407356262,0.18270778187237874,13993.0,1.0,0.17919618291288503,61.159919319570925,12.8772567087115,8.941303253173828,12.502042984140035,13993.0,1.0
RGI2000-v7.0-G-14-14871,14,14-02,G076875E35686N,854368,752,2002-07-10T00:00:00,76.86801867531143,35.689750000000004,43,69.86490820015689,0,0,3,9,,0,76.82320171336362,35.77970675552022,4491.7764,6932.66,5523.062,5502.7993,18.608238,347.96242809295654,1,COPDEM90,27431,4533.2236328125,6579.7138671875,5537.310968260345,2489.0,469.70463272420346,5545.1904296875,5193.2998046875,5848.2841796875,1.0,2046.490234375,224.15089770354905,23950.0,137.35100365615358,236.0850372314453,80.21949005126953,329.6081848144531,1.0,0.3614096114614243,0.32289767265319824,0.2066920711409737,0.18947374820709229,0.5179223120212555,16850.0,1.0,0.40380253732381305,0.3798710107803345,0.22013669258901306,0.21129167079925537,0.5705065131187439,16850.0,1.0,0.04239292224012426,0.030547987669706345,16850.0,1.0,16.959836795252226,14.351900100708008,16850.0,1.0,0.3982680939354599,0.3652516007423401,0.2313150159635056,16850.0,1.0,0.3506133797755935,0.3339696526527405,0.17505987256897684,16850.0,1.0,-0.04765471415986644,-11.965486285624722,0.8833261081231454,1.0454328060150146,4.503733872105213,16850.0,1.0
RGI2000-v7.0-G-14-14875,14,14-02,G076934E35682N,854901,752,2002-07-10T00:00:00,76.91982585347495,35.691343,43,9.320780438806167,0,0,3,9,,0,76.92811031056982,35.72382074092975,4613.943,6272.1587,5664.8623,5554.83,22.891638,23.494732,2,COPDEM30,8290,5429.3564453125,5776.67724609375,5727.71875,36.0,54.696759037153356,5733.2138671875,5718.544189453125,5752.5877685546875,1.0,347.32080078125,132.6703615083026,271.0,24.30248504090117,135.8538360595703,114.03965759277344,155.65349578857422,1.0,0.46005968703437095,0.4830336272716522,0.126210088216491,0.3524036183953285,0.5788203179836273,194.0,1.0,0.5456270827460534,0.5326930284500122,0.10833807747559175,0.4725593775510788,0.6366464644670486,194.0,1.0,0.08556739571168251,0.08654139935970306,194.0,1.0,23.05993526498067,19.474273681640625,194.0,1.0,0.4946975314740053,0.5146408081054688,0.11454162882506481,194.0,1.0,0.4809993468609053,0.4783547520637512,0.1102371323237927,194.0,1.0,-0.013698184613100017,-2.7690020146825436,-0.567688027608026,-0.5728843212127686,2.309137623887523,194.0,1.0
RGI2000-v7.0-G-14-14889,14,14-02,G077054E35619N,855226,752,2002-07-10T00:00:00,76.95888966824229,35.6456675,43,115.28516977153288,0,0,3,9,Singkhu Glacier,0,76.96742784500628,35.73548330663951,4520.498,7391.3857,5553.7104,5582.8525,18.682531,17.37042,1,COPDEM90,26191,4569.5126953125,7208.83984375,5573.98514998515,6734.0,586.7213796793529,5566.3935546875,5139.14013671875,5903.041748046875,1.0,2639.3271484375,177.74326903900396,70198.0,121.19431684863942,141.70831298828125,71.83291625976562,281.1896438598633,1.0,0.2135631766152075,0.18453440070152283,0.1614836588908146,0.09939653426408768,0.3062231242656708,6759.0,1.0,0.29707081588273193,0.26666271686553955,0.22410506493476692,0.16739672422409058,0.35990481823682785,7760.0,1.0,0.09401066590032735,0.07029877603054047,6759.0,1.0,160.742306554224,51.398582458496094,6759.0,1.0,0.23363176202080269,0.20084084570407867,0.16953425103323336,6117.0,1.0,0.2551980873973099,0.22394025325775146,0.20533492102418513,7760.0,1.0,0.02156632537650724,9.230904732288483,4.573984195370534,4.658100128173828,6.335909549051755,5654.0,1.0
RGI2000-v7.0-G-14-15019,14,14-02,G076811E35328N,854233,752,2002-07-10T00:00:00,76.8544481841179,35.3452185,43,21.581289973300407,0,0,0,9,,0,76.7824360596816,35.33881855422143,4126.11,7101.1978,5458.886,5350.686,20.46384,335.29848861694336,8,COPDEM90,14151,5305.75732421875,5709.53564453125,5545.320512820513,390.0,95.2057290584941,5554.73486328125,5483.83154296875,5625.2379150390625,1.0,403.7783203125,233.5690975020145,3723.0,41.34357687572955,236.8100128173828,202.8318328857422,266.43682861328125,1.0,0.5217278618436783,0.5052935481071472,0.17712205421904378,0.38899145275354385,0.6770889759063721,2614.0,1.0,0.5276870318925736,0.5073554515838623,0.20350865636593782,0.3767641708254814,0.6832908242940903,2614.0,1.0,0.005959120796396245,0.004034280776977539,2614.0,1.0,0.45115128088836554,0.8573120832443237,2614.0,1.0,0.5246054336326033,0.5125888586044312,0.18740526220426823,2614.0,1.0,0.4652979412239384,0.4615739583969116,0.14350928307915395,2614.0,1.0,-0.05930749240866484,-11.305161671314224,4.165931940990819,4.363449573516846,4.446793178341827,2614.0,1.0
RGI2000-v7.0-G-14-15051,14,14-02,G076735E35212N,853083,752,2000-08-27T00:00:00,76.73804921946795,35.216182,43,4.621336712783875,0,0,0,9,,0,76.73126635400386,35.237520309417796,4202.998,6566.6963,5130.8564,5188.348,29.034388,346.2597723007202,1,COPDEM30,5413,5055.30322265625,5148.56494140625,5111.471484375,5.0,34.59947786047454,5108.69970703125,5097.81396484375,5146.9765625,1.0,93.26171875,68.55703555836396,17.0,5.1218695000194545,68.12617492675781,64.51528930664062,71.16946411132812,1.0,0.1560638291495187,0.15386739373207092,0.016705347573940404,0.1447281315922737,0.16636663675308228,14.0,1.0,0.1354139106614249,0.13331353664398193,0.017345535730570755,0.12278256937861443,0.14268703386187553,14.0,1.0,-0.020649912101881846,-0.01906738057732582,14.0,1.0,-13.370166233607701,-13.271539688110352,14.0,1.0,0.1497248581477574,0.14840734004974365,0.021039268717417826,14.0,1.0,0.1283383880342756,0.1281604766845703,0.01556800277970396,14.0,1.0,-0.021386470113481798,-14.283847303683105,-1.7998383385794503,-2.181859254837036,1.5987474605834473,14.0,1.0
RGI2000-v7.0-G-14-15076,14,14-02,G076775E35234N,853491,752,2002-07-10T00:00:00,76.77996469952757,35.230239499999996,43,9.43208230476087,0,0,0,9,,0,76.76890717429296,35.258457270080946,4137.4653,6513.9917,4830.318,4985.2793,25.543474,333.8645763397217,8,COPDEM30,6902,4531.328125,4532.3369140625,4531.83251953125,2.0,0.50439453125,4531.83251953125,4531.580322265625,4532.084716796875,1.0,1.0087890625,187.199462890625,6.0,1.1748405839934133,186.80221557617188,186.33445739746094,187.72309494018555,1.0,0.29623095989227294,0.2977898120880127,0.018577081023120324,0.27794912457466125,0.3081238865852356,5.0,1.0,0.16274324655532837,0.16544008255004883,0.007405135348401603,0.1565614938735962,0.168011873960495,5.0,1.0,-0.13348770141601562,-0.13628891110420227,5.0,1.0,-44.92024536132813,-44.53099822998047,5.0,1.0,0.2396787643432617,0.238501638174057,0.006473756988071165,5.0,1.0,0.20885260105133058,0.2107304483652115,0.011819342727785688,5.0,1.0,-0.030826163291931136,-12.861449522404373,-2.8137067794799804,-2.359886884689331,1.6869013945497198,5.0,1.0
RGI2000-v7.0-G-14-15163,14,14-02,G076702E35061N,852783,752,2000-08-27T00:00:00,76.70649043464972,35.0640015,43,3.247178270203715,0,0,0,9,,0,76.7096682422334,35.076947432924094,4611.0205,5528.1255,4876.726,4904.037,15.2730875,21.297659,1,COPDEM30,4435,4830.21533203125,4858.73095703125,4846.641059027777,18.0,8.297795422065938,4848.29833984375,4841.4027099609375,4852.6971435546875,1.0,28.515625,124.43710014763779,127.0,4.92612783011031,125.78994750976562,121.81782913208008,127.9516830444336,1.0,0.05473421967547873,0.05449815094470978,0.002714424773742809,0.053053786046803,0.056561436504125595,92.0,1.0,0.0849019548167353,0.0868208259344101,0.009736524072790893,0.07479384914040565,0.09257594868540764,92.0,1.0,0.03016774032426917,0.03144397959113121,92.0,1.0,54.89939283288044,57.64128112792969,92.0,1.0,0.06417596858480702,0.06425315141677856,0.0032218739110747843,92.0,1.0,0.06627798080444336,0.06650759279727936,0.00790183336398238,92.0,1.0,0.0021020122196363372,3.2753883828937895,2.948687677798064,2.3118462562561035,3.589123680618815,92.0,1.0
RGI2000-v7.0-G-14-15185,14,14-02,G076940E35081N,854981,752,2000-08-27T00:00:00,76.92887231493567,35.077473,43,4.09001487808162,0,0,0,9,,0,76.91954562093406,35.08548309582538,4858.5454,6118.513,5253.17,5274.419,21.051117,322.3982391357422,8,COPDEM30,4592,5036.1376953125,5051.1123046875,5043.0078125,3.0,6.1753538475636205,5041.7734375,5038.95556640625,5046.44287109375,1.0,14.974609375,105.1805908203125,15.0,4.179808884558751,105.0405502319336,101.53111267089844,108.46884155273438,1.0,0.14984232584635418,0.1499449461698532,0.006090388292540631,0.1459280550479889,0.15442891418933868,15.0,1.0,0.1591720740000407,0.16373105347156525,0.013797869186839121,0.1476292386651039,0.16927439719438553,15.0,1.0,0.009329739212989806,0.009011730551719666,15.0,1.0,6.635456848144531,6.173338890075684,15.0,1.0,0.1558815320332845,0.15609607100486755,0.002824774143556275,15.0,1.0,0.15053795178731283,0.15096139907836914,0.0029297207025774557,15.0,1.0,-0.005343580245971674,-3.427975191333563,-0.2761402448018392,-0.09799496829509735,1.2367844519742093,15.0,1.0
RGI2000-v7.0-G-14-15196,14,14-02,G076913E35033N,854806,752,2002-07-10T00:00:00,76.91101294506171,35.0367435,43,2.8183968768954,0,0,0,9,,0,76.92987710550018,35.03286316242058,4992.9746,5572.186,5292.037,5300.425,14.469896,63.2271,2,COPDEM30,3388,5246.18310546875,5297.6337890625,5273.486111111111,18.0,14.899553793042804,5273.52734375,5264.329833984375,5285.6522216796875,1.0,51.45068359375,118.42112256659836,122.0,5.1049465063658355,117.81906127929688,114.41802406311035,123.2982120513916,1.0,0.1460987004366788,0.1467016339302063,0.016557028755570146,0.13088999316096306,0.16053735092282295,88.0,1.0,0.6044555143876509,0.5745359063148499,0.09677589391484796,0.5369756519794464,0.6734766364097595,88.0,1.0,0.4583568139509721,0.4298316240310669,88.0,1.0,313.5728870738636,306.82086181640625,88.0,1.0,0.24113303964788263,0.23601196706295013,0.03874209057076237,88.0,1.0,0.3235547759316184,0.3131171762943268,0.04318050041038472,88.0,1.0,0.08242173628373578,34.18102156556111,21.203080610795453,20.824874877929688,2.894691687182511,88.0,1.0
RGI2000-v7.0-G-14-15205,14,14-02,G076937E35018N,855089,752,2002-07-10T00:00:00,76.94377414669691,35.017219499999996,43,3.684116837511745,0,0,0,9,,0,76.94237156973473,35.02979425665401,4878.4346,5847.9414,5241.6465,5268.1865,20.051413,345.7827033996582,1,COPDEM30,3828,5128.2333984375,5152.95458984375,5142.467881944444,9.0,8.541785222120696,5143.13818359375,5137.130859375,5150.1884765625,1.0,24.72119140625,125.48794642857143,35.0,7.203340379691751,126.60862731933594,121.43824768066406,130.99456787109375,1.0,0.19454778943743026,0.1952231228351593,0.044010693017458496,0.1579163447022438,0.23592601716518402,28.0,1.0,0.35389907019478933,0.36714404821395874,0.03833449971451316,0.3309907913208008,0.3840092569589615,28.0,1.0,0.15935131481715611,0.16962912678718567,28.0,1.0,89.74333844866071,89.97615051269531,28.0,1.0,0.26563804490225656,0.2705824375152588,0.0412935823068061,28.0,1.0,0.25074325289045063,0.25704526901245117,0.02848298396308874,28.0,1.0,-0.014894792011805935,-5.607175740691279,4.958099365234375,5.187191486358643,3.514756470101068,28.0,1.0
RGI2000-v7.0-G-14-15206,14,14-02,G076951E34999N,855135,752,2002-07-10T00:00:00,76.95018217230256,34.997841,43,4.23931464966635,0,0,0,9,,0,76.96005153620959,34.98545071143208,5022.361,5736.2856,5343.705,5349.653,13.068951,128.90958,4,COPDEM30,3443,5221.63671875,5469.35791015625,5329.380739795918,49.0,79.64859982073041,5288.5546875,5265.3271484375,5413.9599609375,1.0,247.72119140625,104.263671875,346.0,19.324853700389884,105.72020721435547,85.39077758789062,123.91245079040527,1.0,0.11609568651118334,0.11572028696537018,0.022357225752564963,0.09701362997293472,0.12974775582551956,259.0,1.0,0.4830210917704814,0.46949324011802673,0.11720517329256072,0.3963988870382309,0.5811968743801117,259.0,1.0,0.3669253905307372,0.3460193872451782,259.0,1.0,327.3647442084942,292.7223815917969,259.0,1.0,0.21224707526129646,0.21092642843723297,0.04160906953208942,259.0,1.0,0.24466446099594294,0.24839507043361664,0.04788678238863883,259.0,1.0,0.032417385734646476,15.27341928963571,17.25558412765444,18.110759735107422,3.8139923873229193,259.0,1.0
RGI2000-v7.0-G-14-15216,14,14-02,G076986E34998N,855487,752,2000-08-27T00:00:00,76.98395683675815,35.0004435,43,12.931208186986044,0,0,0,9,IN5Q150E0046 Korisa Glacier,0,76.97317823925081,34.98238034324938,4818.448,6222.853,5376.8467,5405.755,18.613476,263.4865036010742,7,COPDEM30,6095,5073.509765625,5550.216796875,5224.440533980583,103.0,87.38627747041569,5209.130859375,5176.23046875,5241.460205078125,1.0,476.70703125,144.64697428929765,897.0,26.051616520163407,151.6262664794922,133.1221466064453,164.9966278076172,1.0,0.09024674163189629,0.08339257538318634,0.020904532284477383,0.07684211060404778,0.10302204266190529,631.0,1.0,0.10114582140358805,0.09946590662002563,0.016535094397684615,0.09168912470340729,0.10663473233580589,631.0,1.0,0.010899073726212733,0.01321481168270111,631.0,1.0,15.477665969195721,17.170320510864258,631.0,1.0,0.09294288018615046,0.08537955582141876,0.019360818344219516,631.0,1.0,0.09557245801632454,0.09414814412593842,0.014975459184911092,631.0,1.0,0.0026295778301740763,2.829240738943566,-0.9917315257899167,-1.135645866394043,3.5141107607351794,631.0,1.0
RGI2000-v7.0-G-14-15219,14,14-02,G076987E35040N,855637,752,2000-08-27T00:00:00,76.99770503054242,35.034435,43,12.194084336093956,0,0,0,9,,0,76.9483438732769,35.03702960673159,4750.598,6224.54,5338.6577,5332.563,18.917286,342.300817489624,1,COPDEM30,7452,5071.05419921875,5368.947265625,5259.950568181818,55.0,82.62413343881137,5281.2900390625,5235.91259765625,5320.982421875,1.0,297.89306640625,126.2310401119403,335.0,37.02611571452316,114.84617614746094,98.96356582641602,138.86968994140625,1.0,0.2399687333540483,0.2527417540550232,0.052542981906716635,0.22538352012634277,0.2690653130412102,242.0,1.0,0.21938749581329092,0.21680660545825958,0.05165595426877767,0.18913986533880234,0.25819797813892365,242.0,1.0,-0.02058126118557512,-0.025061070919036865,242.0,1.0,-3.443814364346591,-10.405627250671387,242.0,1.0,0.22674626752364735,0.22550490498542786,0.03663316809330104,242.0,1.0,0.2096515687044002,0.21582584083080292,0.03523065843074208,242.0,1.0,-0.01709469881924716,-7.539131296820292,0.8826262418888817,2.3415513038635254,4.415658965741894,242.0,1.0
RGI2000-v7.0-G-14-15231,14,14-02,G077046E34999N,855929,752,2000-08-27T00:00:00,77.02624836705832,35.0003425,43,34.1173935578321,0,0,2,9,IN5Q150E0061 Tusa Glacier,0,77.06581238587516,34.947687107103356,4415.463,6339.1206,5258.6484,5257.795,15.498639,98.78395,3,COPDEM90,13622,4928.18505859375,5702.03662109375,5196.764678899082,545.0,127.70846625741768,5193.89990234375,5104.8408203125,5265.78369140625,1.0,773.8515625,158.5057662133891,4780.0,45.345090090695976,162.12460327148438,127.92011070251465,189.10609436035156,1.0,0.14940727182169633,0.13703449070453644,0.05130507019537917,0.11681723594665527,0.16243088245391846,3393.0,1.0,0.20522116996389625,0.17079035937786102,0.09948683981889458,0.14390015602111816,0.23256273567676544,3393.0,1.0,0.05581388015364814,0.036293670535087585,3393.0,1.0,35.42360190097259,26.020601272583008,3393.0,1.0,0.17212205477039125,0.15471968054771423,0.06262687655872091,3393.0,1.0,0.16754625288392463,0.15387213230133057,0.06274032443365632,3393.0,1.0,-0.004575801886466613,-2.65846343315543,1.632518351201002,1.1336332559585571,5.549297350947946,3393.0,1.0
RGI2000-v7.0-G-14-15274,14,14-02,G077023E34956N,855819,752,2000-08-27T00:00:00,77.01412540348687,34.9707245,43,4.653883452641207,0,0,0,9,,0,77.023135185639,34.955204551657346,4933.9443,6047.508,5340.7964,5397.069,20.217665,139.31711,4,COPDEM30,4111,5151.76513671875,5181.1435546875,5170.878580729167,6.0,10.53104684497298,5174.8896484375,5165.3677978515625,5179.0150146484375,1.0,29.37841796875,149.75790244654604,19.0,10.239075227147042,155.38890075683594,145.36831665039062,156.657470703125,1.0,0.1254617134730021,0.12802723050117493,0.006996135765654297,0.11786263063549995,0.12998933345079422,15.0,1.0,0.11428561210632324,0.11271120607852936,0.01121211040389616,0.10801774635910988,0.1227094791829586,15.0,1.0,-0.011176103353500366,-0.011794961988925934,15.0,1.0,-9.058186848958334,-9.556111335754395,15.0,1.0,0.13168861071268717,0.13491210341453552,0.009474556495249748,15.0,1.0,0.11607815424601237,0.11503086984157562,0.006951155363517563,15.0,1.0,-0.015610456466674805,-11.854067244078578,-1.530002975463867,-1.56087327003479,0.3729720281385186,15.0,1.0
RGI2000-v7.0-G-14-19686,14,14-02,G077182E35042N,857112,752,2000-08-27T00:00:00,77.13577703545857,35.0537785,43,34.278635838316355,0,0,0,9,IN5Q151A0030 Layogma Glacier,0,77.22307586020109,35.09915266661085,3900.4307,6678.2764,5304.8193,5276.9575,19.913567,26.411947,2,COPDEM90,15775,4698.17724609375,5908.06640625,5242.218548387097,310.0,212.17582879257492,5324.05078125,5032.794189453125,5403.98193359375,1.0,1209.88916015625,156.26355054811205,2463.0,48.14396511712831,147.83958435058594,120.11281204223633,179.7145767211914,1.0,0.32819937194730464,0.3966958820819855,0.1708607875782419,0.17444819957017899,0.4716474264860153,651.0,1.0,0.5013708038132682,0.5441595315933228,0.3068914587072278,0.1920972466468811,0.7879170179367065,773.0,1.0,0.23547532042050692,0.22185519337654114,651.0,1.0,147.31338805683563,67.92091369628906,651.0,1.0,0.4419740757472079,0.5336242318153381,0.22826239065876824,568.0,1.0,0.35455902612841605,0.40773284435272217,0.20156213953253205,773.0,1.0,-0.08741504961879182,-19.77832058837538,6.44959601547447,3.863152027130127,13.331528047334245,519.0,1.0
RGI2000-v7.0-G-14-19688,14,14-02,G077114E35014N,857040,752,2000-08-27T00:00:00,77.12991623840843,35.007083,43,27.11113863766416,0,0,0,9,,0,77.12147857609254,34.961427583125364,4502.866,6703.437,5331.893,5346.2715,17.05704,136.75717,4,COPDEM90,11682,4937.97705078125,5627.20654296875,5315.523595505618,445.0,188.87139255074146,5336.47265625,5144.7890625,5484.95263671875,1.0,689.2294921875,203.4549611626159,3991.0,52.499172412880455,210.16134643554688,168.23548889160156,247.47029876708984,1.0,0.2833351961503384,0.2670018672943115,0.1862545259697743,0.10172258503735065,0.44433239847421646,2844.0,1.0,0.37265637018174225,0.30278480052948,0.25419219254646686,0.12463912554085255,0.5949258208274841,2844.0,1.0,0.08932120085768559,0.03958692401647568,2844.0,1.0,30.71068477496484,24.13526153564453,2844.0,1.0,0.2994168653099178,0.26697927713394165,0.19159227655708672,2844.0,1.0,0.2981789504425435,0.28139981627464294,0.18476104812176056,2844.0,1.0,-0.0012379148673742901,-0.4134419302309374,2.779957187829641,2.8477554321289062,6.976599193588558,2844.0,1.0
