distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
21.8,110.0,96.25,119.25,67,161,6,True
21.9,106.0,96.25,119.25,67,137,6,True
22.0,102.0,84.75,122.75,67,125,6,True
22.1,102.0,83.0,115.75,67,158,6,True
22.2,102.0,81.5,115.75,69,158,6,True
22.3,102.85714285714286,84.0,115.5,69,158,7,True
22.4,99.42857142857143,86.5,110.5,69,125,7,True
22.5,102.85714285714286,93.5,110.5,79,125,7,True
22.6,102.85714285714286,93.5,110.5,79,125,7,True
22.7,100.0,93.25,110.75,79,113,6,True
22.8,102.0,93.25,107.75,79,137,6,True
22.9,106.0,83.75,127.5,70,137,6,True
23.0,106.0,86.0,127.5,67,137,6,True
23.1,102.0,86.0,118.5,67,137,6,True
23.2,102.0,83.0,124.5,67,137,6,True
23.3,110.0,89.25,132.75,67,137,6,True
23.4,114.0,98.25,135.0,67,146,6,True
23.5,114.0,98.25,135.0,67,146,6,True
23.6,92.57142857142857,78.0,103.5,62,129,7,True
23.7,106.28571428571429,95.0,120.0,67,146,7,True
23.8,106.28571428571429,95.0,120.0,67,146,7,True
23.9,106.28571428571429,95.0,120.0,67,146,7,True
24.0,109.71428571428571,95.0,121.0,67,158,7,True
24.1,97.71428571428571,83.0,113.5,67,125,7,True
24.2,87.42857142857143,68.5,106.5,63,125,7,True
24.3,80.0,67.75,85.25,63,117,6,True
24.4,78.0,67.75,76.25,63,117,6,True
24.5,76.0,68.75,80.75,63,93,6,True
24.6,78.0,69.0,89.0,62,94,6,True
24.7,85.71428571428571,65.0,93.5,62,132,7,True
24.8,86.5,69.0,92.75,62,132,6,True
24.9,86.5,74.25,87.25,67,132,6,True
25.0,89.14285714285714,68.5,103.5,65,141,7,True
25.1,84.0,68.5,85.5,65,141,7,True
25.2,92.57142857142857,70.5,112.5,65,135,7,True
25.3,89.66666666666667,69.5,106.75,60,129,6,True
25.4,81.66666666666667,71.25,87.75,67,105,6,True
25.5,79.66666666666667,67.5,73.75,60,137,6,True
25.6,93.66666666666667,76.0,104.5,69,137,6,True
25.7,96.0,80.75,106.75,69,137,6,True
25.8,116.66666666666667,111.5,122.0,106,127,3,True
25.9,132.75,115.5,144.25,111,166,4,True
26.0,124.75,115.25,135.5,110,137,4,True
26.1,101.66666666666667,84.0,121.0,63,137,3,True
26.14,101.66666666666667,84.0,121.0,63,137,3,True
