distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
5.6,128.5,119.25,137.75,110,147,2,True
5.7,96.0,94.5,97.5,93,99,2,True
5.9,93.0,93.0,93.0,93,93,1,True
6.2,105.0,105.0,105.0,105,105,1,True
6.3,102.5,100.75,104.25,99,106,2,True
6.4,95.33333333333333,90.0,99.5,87,106,3,True
6.5,87.0,82.5,94.5,72,96,3,True
6.6,86.0,72.0,96.0,63,106,5,True
6.7,72.0,62.25,71.5,60,105,6,True
6.8,67.85714285714286,62.5,71.0,60,79,7,True
6.9,90.75,69.75,99.5,69,137,4,True
7.0,75.33333333333333,69.5,78.5,69,87,3,True
7.1,118.0,102.5,133.5,87,149,2,True
7.2,96.5,91.75,101.25,87,106,2,True
7.3,83.0,70.75,91.75,67,106,4,True
7.4,74.0,69.25,75.75,67,87,4,True
7.5,93.66666666666667,80.5,107.0,67,120,3,True
7.6,101.16666666666667,83.25,114.75,67,146,6,True
7.7,101.16666666666667,74.25,122.25,69,146,6,True
7.8,92.83333333333333,81.25,102.75,72,127,6,True
7.9,98.83333333333333,85.5,107.5,72,127,6,True
8.0,108.75,94.75,117.5,82,146,4,True
8.1,118.6,99.0,129.0,94,156,5,True
8.2,111.4,94.0,129.0,79,156,5,True
8.3,88.25,66.0,102.75,63,129,4,True
8.4,85.25,66.0,105.25,63,106,4,True
8.5,104.6,99.0,106.0,67,146,5,True
8.6,102.0,100.5,103.5,99,105,2,True
8.7,114.0,109.5,118.5,105,123,2,True
8.8,107.33333333333333,102.5,111.5,99,117,3,True
8.9,99.33333333333333,96.0,105.5,87,106,3,True
9.0,100.33333333333333,83.0,114.5,72,135,3,True
9.2,126.0,112.5,139.5,99,153,2,True
9.3,112.5,92.25,132.75,72,153,2,True
9.4,82.0,82.0,82.0,82,82,1,True
9.5,84.0,84.0,84.0,84,84,1,True
9.7,112.0,91.5,126.0,84,153,3,True
9.8,112.0,91.5,126.0,84,153,3,True
9.9,106.0,84.5,127.5,63,149,2,True
10.0,131.0,127.0,135.0,123,139,2,True
10.2,158.0,158.0,158.0,158,158,1,True
10.3,149.5,145.25,153.75,141,158,2,True
10.4,133.0,120.5,145.5,108,158,2,True
10.5,108.0,108.0,108.0,108,108,1,True
10.6,108.0,108.0,108.0,108,108,1,True
10.7,84.0,84.0,84.0,84,84,1,True
10.8,110.33333333333333,86.5,133.0,65,158,3,True
10.9,117.5,97.25,137.75,77,158,2,True
11.0,127.0,114.0,140.0,101,153,2,True
11.1,101.0,101.0,101.0,101,101,1,True
11.2,120.0,103.5,129.5,101,153,3,True
11.3,117.0,86.25,154.25,63,158,4,True
11.4,114.75,97.5,131.75,72,158,4,True
11.5,135.4,123.0,151.0,108,161,5,True
11.6,130.5,119.25,141.75,108,153,2,True
11.7,129.0,118.0,141.0,96,158,5,True
11.8,130.33333333333334,125.0,136.5,118,141,3,True
11.9,122.5,120.25,124.75,118,127,2,True
12.1,134.0,134.0,134.0,134,134,1,True
12.2,134.0,134.0,134.0,134,134,1,True
12.4,144.0,144.0,144.0,144,144,1,True
12.5,144.0,144.0,144.0,144,144,1,True
12.6,144.0,144.0,144.0,144,144,1,True
12.7,144.0,144.0,144.0,144,144,1,True
12.8,144.0,144.0,144.0,144,144,1,True
12.9,146.0,146.0,146.0,146,146,1,True
13.0,146.0,146.0,146.0,146,146,1,True
13.1,130.33333333333334,122.5,142.5,106,146,3,True
13.2,138.85714285714286,133.5,146.0,118,158,7,True
13.3,121.71428571428571,109.5,140.0,84,146,7,True
13.4,117.28571428571429,94.0,133.0,84,165,7,True
13.5,102.66666666666667,100.0,104.5,99,108,3,True
13.6,124.66666666666667,116.5,136.5,101,141,3,True
13.7,136.5,134.25,138.75,132,141,2,True
13.8,121.0,102.5,139.5,84,158,2,True
13.9,72.0,72.0,72.0,72,72,1,True
14.0,88.5,83.5,90.5,82,101,4,True
14.1,90.66666666666667,82.0,104.5,63,108,3,True
14.2,85.5,74.25,96.75,63,108,2,True
14.3,85.0,73.5,96.0,63,108,3,True
14.4,95.5,78.75,109.25,63,134,4,True
14.5,89.5,69.75,106.25,63,122,4,True
14.6,114.33333333333333,103.0,135.5,72,137,3,True
14.7,102.75,92.25,113.0,72,134,4,True
14.8,117.28571428571429,108.0,127.5,99,141,7,True
14.9,120.71428571428571,104.5,137.5,87,156,7,True
15.0,119.33333333333333,106.5,131.75,87,156,6,True
15.1,125.33333333333333,106.5,151.25,87,158,6,True
15.2,112.5,106.25,125.25,67,141,8,True
15.3,103.28571428571429,81.5,126.5,67,132,7,True
15.4,103.5,76.25,124.75,67,156,8,True
15.5,119.0,104.5,137.0,77,156,7,True
15.6,120.71428571428571,113.5,133.5,77,156,7,True
15.7,125.14285714285714,120.5,140.0,74,144,7,True
15.8,120.42857142857143,103.5,141.5,74,156,7,True
15.9,108.5,102.25,126.5,63,139,6,True
16.0,121.71428571428571,115.5,135.5,63,158,7,True
16.1,111.14285714285714,96.0,130.5,63,156,7,True
16.2,111.14285714285714,96.0,130.5,63,156,7,True
16.3,118.5,104.75,136.75,63,156,8,True
16.4,118.28571428571429,103.5,130.5,99,151,7,True
16.5,111.0,100.5,112.5,86,156,8,True
16.6,102.85714285714286,92.5,107.0,81,139,7,True
16.7,99.0,90.75,107.0,67,135,8,True
16.8,100.85714285714286,88.5,104.5,67,159,7,True
16.9,97.42857142857143,81.5,104.5,70,147,7,True
17.0,97.42857142857143,81.5,104.5,70,147,7,True
17.1,104.5,87.25,117.75,70,147,4,True
17.2,82.0,69.0,96.0,67,108,5,True
17.3,110.75,104.25,120.5,93,122,4,True
17.4,110.75,104.25,120.5,93,122,4,True
17.5,98.0,83.5,112.5,69,127,2,True
17.6,109.71428571428571,90.5,135.5,69,139,7,True
17.7,96.33333333333333,75.75,108.0,62,137,6,True
17.8,96.33333333333333,75.75,108.0,62,137,6,True
17.9,107.0,99.5,121.5,62,137,7,True
18.0,106.5,97.75,115.25,62,139,8,True
18.1,100.5,73.5,123.75,70,139,8,True
18.2,109.5,97.75,116.25,93,146,8,True
18.3,112.5,105.75,125.25,65,146,8,True
18.4,121.5,113.0,133.75,94,146,8,True
18.5,120.0,111.5,138.0,72,146,7,True
18.6,120.0,111.5,138.0,72,146,7,True
18.7,113.2,101.0,122.0,94,144,5,True
18.8,107.66666666666667,95.75,112.5,84,147,6,True
18.9,109.4,101.0,115.0,82,144,5,True
19.0,97.4,84.0,105.0,82,115,5,True
19.1,113.66666666666667,87.75,139.0,72,161,6,True
19.2,111.5,96.75,120.25,72,161,6,True
19.3,106.83333333333333,86.25,117.75,72,161,6,True
19.4,109.5,94.75,125.75,72,139,8,True
19.5,97.5,94.75,105.75,72,110,8,True
19.6,106.5,100.5,108.5,82,139,8,True
