s_km,x,y,elev_m,thickness_m,vel_mean_md
29.6,542857.68382914,4016555.103483255,3681.6125,407.3974,0.122262776
29.7,542859.6252107595,4016655.084636666,3674.7163,400.21533,0.11709013
29.8,542861.2898132654,4016755.070558276,3670.8137,397.02786,0.11164372
29.9,542862.7934026708,4016855.0592537317,3660.7666,397.38586,0.111559436
30.0,542864.2969920762,4016955.047949187,3653.3093,399.03024,0.11010986
30.1,542865.8005814817,4017055.0366446427,3658.8987,402.95926,0.11059274
30.2,542867.0156569176,4017155.0288031287,3653.5137,400.67618,0.11370923
30.3,542867.9124818365,4017255.024781573,3651.239,400.88605,0.112363525
30.4,542868.8093067555,4017355.020760018,3660.8577,400.92886,0.11900891
30.5,542869.7061316745,4017455.0167384623,3656.0293,401.2261,0.12521036
30.6,542869.7142204291,4017555.0167021905,3649.9963,403.15857,0.124131046
30.7,542869.714220429,4017655.0167021905,3632.1047,403.99158,0.11965243
30.8,542869.4536924579,4017755.0148006277,3633.1138,403.22333,0.11418447
30.9,542867.9939939785,4017855.004146462,3631.2363,402.18796,0.11581289
31.0,542866.4292478145,4017954.9904910536,3626.0234,400.6128,0.12132294
31.1,542862.177776152,4018054.900075122,3617.1306,399.44333,0.11756501
31.2,542853.7079141185,4018154.472238252,3608.3042,400.2061,0.11634339
31.3,542824.9422118174,4018247.447694898,3600.6418,403.6455,0.123685375
31.4,542813.7620336482,4018346.779438625,3602.3103,405.69278,0.118901744
31.5,542807.2137553329,4018446.5524714384,3612.0886,407.25754,0.12327482
31.6,542802.7817821437,4018546.449221468,3622.8147,412.39044,0.1257371
31.7,542799.5576527432,4018646.397232902,3617.9631,411.16586,0.1260561
31.8,542797.6717593694,4018746.3789928993,3604.533,410.78043,0.12342648
31.9,542796.0935751047,4018846.365590742,3595.66,412.84128,0.119807646
32.0,542795.3061979386,4018946.36249088,3592.0012,411.69586,0.13206148
32.1,542794.7142204292,4019046.360160296,3571.8984,407.9007,0.14236401
32.2,542794.7142204297,4019146.360160296,3570.1172,402.45825,0.14301687
32.3,542794.7142204301,4019246.360160296,3562.7974,400.4258,0.13967079
32.4,542793.9282878981,4019346.357066121,3555.6956,397.2011,0.12984899
32.5,542793.1267632049,4019446.353781951,3547.4888,391.10675,0.1288095
32.6,542791.3088818385,4019546.3372571226,3542.3394,391.07486,0.1342094
32.7,542789.076586665,4019646.310281319,3544.0,389.4124,0.14588326
32.8,542785.8524572635,4019746.2582927532,3533.2673,395.4681,0.14957169
32.9,542780.92000109,4019846.1338020717,3530.0684,395.67014,0.14301643
33.0,542773.5863165644,4019945.8529002173,3536.5688,397.266,0.13797413
33.1,542760.1874630532,4020044.8534823842,3533.7766,399.77008,0.13606712
33.2,542717.0390008109,4020133.1393813165,3528.667,409.7396,0.13768323
33.3,542698.7770175773,4020231.22727169,3536.3174,426.79724,0.13672084
33.4,542694.7142204284,4020331.1043166,3531.2478,439.80103,0.11299822
33.5,542676.4704376303,4020428.639548124,3519.217,453.7686,0.1100353
33.6,542635.058961346,4020519.5163366203,3518.2148,465.88956,0.10834071
33.7,542584.3965099936,4020605.648961958,3512.966,475.54105,0.11170455
33.8,542528.2708366056,4020688.3656301037,3503.1633,484.0422,0.13590655
33.9,542468.6949382598,4020768.6605084576,3524.3806,484.6642,0.14869772
34.0,542406.5067238996,4020846.971593207,3523.4697,479.3318,0.1421752
34.1,542341.9833676217,4020923.3624141025,3509.0112,472.2613,0.14513217
34.2,542276.3979433881,4020998.8394979937,3497.3003,470.27255,0.1499533
34.3,542209.5014702263,4021073.168912619,3482.0718,462.77963,0.16315801
34.4,542141.3549333385,4021146.3448809683,3491.464,464.50266,0.18207107
34.5,542072.4479794399,4021218.8098756033,3504.4238,449.27127,0.19813557
34.6,542001.7373013212,4021289.520553722,3509.5505,435.60333,0.17497571
34.7,541929.7410184481,4021358.904824354,3508.3762,437.12924,0.17676769
34.8,541856.4376015734,4021426.910676114,3511.9297,418.05145,0.16692512
34.9,541781.1799321029,4021492.7611369006,3498.8955,402.23145,0.166397
35.0,541703.732251931,4021556.0048995335,3494.1785,406.6258,0.16336775
35.1,541624.2026746272,4021616.58543487,3494.67,397.396,0.15080722
35.2,541542.2380195209,4021673.8125248645,3468.197,386.51724,0.14484753
35.3,541457.4568840017,4021726.7621125737,3455.5112,386.51724,0.13490866
35.4,541372.7114198266,4021779.591125963,3465.0527,372.9069,0.12523453
35.5,541293.596235209,4021840.5929548102,3481.9172,364.90533,0.12127606
35.6,541219.8026744097,4021908.0067775785,3486.652,345.4979,0.12609418
35.7,541151.064191928,4021980.63611756,3495.2747,335.01663,0.12813911
35.8,541087.7384800897,4022058.0137765724,3490.1482,333.65042,0.1263935
35.9,541028.1734390911,4022138.277678857,3478.8542,313.35797,0.12918788
36.0,540971.7449248956,4022220.7945074677,3469.3208,305.342,0.132215
36.1,540918.7450308949,4022305.594337868,3477.8633,294.3145,0.13303053
36.2,540869.2780586908,4022392.4800067153,3468.9534,286.41992,0.13007048
36.3,540821.5646811,4022480.3427132727,3461.5498,271.56882,0.12933375
36.4,540776.8433215497,4022569.7854323727,3445.9768,258.44107,0.12807475
36.5,540730.8384005326,4022658.565582175,3452.807,254.01335,0.13158427
36.6,540683.8293786729,4022746.827419136,3451.2563,240.9456,0.13319275
36.7,540634.590123914,4022833.8620444806,3447.68,224.60611,0.12909932
36.8,540584.3128916856,4022920.2928819563,3447.5344,211.92117,0.118321784
36.9,540532.4150782616,4023005.7716334783,3442.3533,195.89246,0.116786756
37.0,540478.3961673406,4023089.917562443,3442.574,184.39424,0.11676327
37.1,540423.0200421534,4023173.1711355383,3431.1758,165.30437,0.11862561
37.2,540365.8187657513,4023255.195607362,3417.2366,165.30437,0.11500144
37.3,540306.1633164262,4023335.444839953,3413.5537,148.73257,0.10729255
37.4,540244.804613878,4023414.3864208963,3409.8396,136.29643,0.1034226
37.5,540181.6091847309,4023491.8779611276,3392.3982,130.87355,0.09212921
