s_km,x,y,elev_m,thickness_m,vel_mean_md
16.2,423495.42074862827,4054603.8334105266,3332.9575,318.12796,0.38586825
16.3,423399.3300531857,4054576.1462609917,3331.413,320.52347,0.38443923
16.4,423303.7591784277,4054546.810897757,3328.4766,320.93536,0.37502784
16.5,423209.1706374356,4054514.3608143516,3325.2903,325.1899,0.36612853
16.6,423114.68612519506,4054481.6247034385,3313.3088,319.2045,0.36300093
16.7,423021.351564575,4054445.726795507,3315.8284,318.81534,0.358097
16.8,422928.01700395485,4054409.828887576,3315.5918,314.1953,0.3437816
16.9,422835.1738533593,4054372.7048693574,3297.525,309.391,0.33813223
17.0,422742.88177170453,4054334.205886724,3296.1394,308.51538,0.3325532
17.1,422650.58969004976,4054295.70690409,3285.0479,310.05124,0.33253568
17.2,422558.74119994784,4054256.1766941007,3283.337,311.76587,0.3388457
17.3,422467.32122201874,4054215.650312132,3270.6047,317.14694,0.33952507
17.4,422375.9012440896,4054175.123930164,3268.187,319.9704,0.33337325
17.5,422284.62334228324,4054134.284605465,3265.942,324.89493,0.32568356
17.6,422193.93987616204,4054092.135952198,3255.1147,326.29324,0.2973673
17.7,422103.2564100409,4054049.9872989305,3255.1472,329.14508,0.28877082
17.8,422012.5729439197,4054007.838645663,3242.3245,326.22458,0.28883752
17.9,421922.2179907662,4053964.9965502666,3242.644,322.51657,0.28706592
18.0,421832.1628271299,4053921.5216436833,3224.2695,318.7971,0.2758666
18.1,421742.10766349355,4053878.0467371,3217.8513,315.9048,0.27520543
18.2,421652.0524998572,4053834.5718305167,3205.7432,312.0321,0.27077842
18.3,421561.2870064631,4053792.634642035,3205.7605,308.0782,0.26576948
18.4,421469.80418043415,4053752.2503314456,3194.629,298.85046,0.26393372
18.5,421378.3213544052,4053711.866020857,3196.2104,291.41574,0.2595928
18.6,421286.83852837625,4053671.4817102677,3182.7886,282.38675,0.25879064
18.7,421194.30728319805,4053633.6016740077,3192.6272,273.31265,0.25463107
18.8,421101.3391331515,4053596.765237197,3195.5107,270.1101,0.24281867
18.9,421008.370983105,4053559.928800386,3178.1177,265.84,0.23688363
19.0,420915.1858668249,4053523.6768959467,3179.308,262.66452,0.23461409
19.1,420820.69838736946,4053490.9337099963,3161.7903,258.5207,0.23462816
19.2,420726.2109079141,4053458.1905240463,3157.5227,256.60934,0.23296055
19.3,420631.72342845873,4053425.447338096,3157.5234,248.90225,0.23046955
19.4,420536.0222809218,4053396.510152278,3151.751,236.48984,0.22844593
19.5,420440.0222809218,4053368.510152278,3142.7898,227.8152,0.22645529
19.6,420344.02228092187,4053340.5101522775,3135.9795,217.5705,0.22309178
19.7,420247.04740077694,4053316.245448027,3130.4492,208.61061,0.22164094
19.8,420149.6082812074,4053293.759497357,3114.5515,195.9479,0.2168624
19.9,420052.1691616378,4053271.273546688,3107.757,190.95987,0.21331537
20.0,419953.7725763207,4053253.658674697,3100.2476,202.34746,0.20997286
20.1,419855.07184932765,4053237.591114489,3079.7239,208.36394,0.20532109
20.2,419756.33767252957,4053221.79238598,3069.288,209.4418,0.19910431
20.3,419656.7090125261,4053213.182501782,3068.7708,211.91975,0.1942637
20.4,419557.08035252255,4053204.572617584,3057.8513,212.18765,0.18795113
20.5,419457.2677443974,4053200.2277520774,3051.6804,214.19807,0.1828334
20.6,419357.2677443974,4053200.227752077,3038.9602,214.34448,0.17835926
20.7,419257.26906503673,4053200.049455979,3044.632,214.19872,0.17343736
20.8,419157.28003716754,4053198.5681370483,3039.7407,212.65695,0.17005676
20.9,419057.2915087614,4053197.066309946,3032.0764,216.2198,0.16818646
21.0,418957.34891404747,4053193.678425379,3018.5437,218.81044,0.1644735
21.1,418857.4259977858,4053189.8686597683,3005.2925,219.09612,0.16126458
21.2,418757.6019854075,4053183.9385204194,2998.3018,221.24496,0.15891208
21.3,418657.9385462081,4053175.931037273,2975.9966,221.34717,0.15662129
21.4,418558.5609863507,4053165.0422199415,2968.3333,213.28168,0.1553666
21.5,418460.0032335015,4053148.4955557194,2957.529,220.62694,0.15461159
21.6,418364.8610478883,4053118.7973868405,2946.016,228.17036,0.15188217
21.7,418290.8327003463,4053053.0064007626,2941.4631,230.16852,0.151028
21.743916072181182,418259.77934790426,4053021.95304832,2941.4631,226.42378,0.15069026
